Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
28809,1.310997238,-0.88449021,1.360181325,-0.72595093,-1.807992937,-0.231963967,-1.495729629,0.241551316,-0.281509187,0.781872011,1.186468369,-0.464028385,-0.682147563,-0.230663313,0.723167941,1.946164701,-0.243812372,-0.019731605,0.398671885,0.043945969,0.474684045,1.252709394,-0.081350313,0.345544609,0.251289385,-0.056170948,0.047837067,0.020581203,9.99,0
28809,1.29699672,-0.856169816,1.449566333,-0.683016725,-1.874629218,-0.333836424,-1.470874663,0.212173086,-0.343873717,0.772104229,1.423510165,-0.228288269,-0.400021929,-0.281859588,0.674165826,1.872041116,-0.187949027,-0.124854524,0.319547212,0.058227446,0.491695336,1.315385409,-0.05917582,0.573198337,0.235048573,-0.070572614,0.050089351,0.023471391,9.99,0
28809,1.356475203,-0.79472147,1.000333708,-0.803274561,-1.294005034,-0.015415569,-1.223586719,0.016969527,-0.296587833,0.53652578,-0.890200663,-0.273491735,1.724553744,-0.902541581,1.250494752,1.895971424,-0.420420389,-0.502168585,0.400336198,0.26011767,0.411088672,1.148015155,-0.224849461,-0.378386212,0.455498791,0.002716006,0.059076451,0.032156156,39.99,0
28809,1.262657049,0.211752862,-0.438402486,0.094399785,0.649376166,0.212976754,0.256783733,0.010880796,-0.431933767,0.05548371,0.737149467,0.884275218,0.528122052,0.559393306,0.354389433,0.253193556,-0.66824328,-0.501785613,0.473890961,-0.042894072,-0.371286035,-1.100819345,0.007032624,-1.150043328,0.348763499,0.220948033,-0.051815987,-0.013596028,15.4,0
28809,1.18325036,-0.09992759,0.688268597,-0.18079794,-0.628152725,-0.348551877,-0.367948727,0.092215343,0.082897815,-0.094895739,1.916314936,1.188916347,0.221497874,0.320931868,0.761953364,0.239017635,-0.274808181,-0.468372365,-0.11914916,-0.078702314,-0.038586983,-0.088427602,0.136321315,0.280441859,-0.00499505,0.90382335,-0.056157617,-0.001729397,1.99,0
28810,0.918133747,0.008234484,1.489348789,2.734866208,-0.806157664,0.381048565,-0.502029389,0.217218267,-0.076330763,0.46862713,-0.304516238,0.374290404,0.298257784,-0.298859701,0.349632121,0.395962425,-0.189397483,-0.499281239,-1.571316049,-0.019064959,0.202606751,0.57113668,-0.046912407,0.432886776,0.257825546,0.106819165,0.042700471,0.048166737,79.11,0
28811,-7.056612548,4.841689546,-8.147117437,2.07572252,-4.132415585,-2.403090905,-2.645038341,4.767063084,-0.160976367,-0.632365548,-0.810918161,1.181397992,0.277749542,-0.374658298,1.009109189,2.336921656,4.737940556,1.821240754,-0.854927971,0.039674471,-0.075059147,-0.808928396,-0.183029711,0.067180255,0.160865688,-0.372815598,0.017991289,-0.274147037,89.99,0
28811,1.283903195,-0.772866537,1.385718849,-0.737538534,-1.62066413,-0.165685456,-1.327355054,0.114276684,-0.617222568,0.710001067,1.561322019,0.707861266,1.525549774,-0.666319224,0.484092461,1.845566034,-0.370185725,-0.28608961,0.379628236,0.216337452,0.50893933,1.424073721,-0.120499437,0.419390648,0.320864351,-0.065725691,0.059319931,0.028047184,24.99,0
28811,-1.342666661,0.41191915,1.956848256,-0.464762837,0.926640765,2.796840498,-0.400143917,1.034854504,0.259512537,-0.321790397,0.822840607,0.908684885,0.279973415,-0.419099738,0.537139432,-0.735692267,0.38788966,-1.170830928,-0.658255457,0.183059882,-0.030141511,0.404540825,-0.137761054,-2.140483686,0.138492185,0.560150584,0.48866408,0.163374499,12.9,0
28812,-0.695308574,-0.074380135,2.853936053,-1.736854833,-1.088930369,-0.512473767,-0.532925268,0.146165333,-0.837842793,-0.195042159,-0.575623013,-1.000774297,0.171177819,-0.752896897,0.745688342,1.853568183,-0.258494996,-0.529106643,-0.388410409,0.129981468,0.491998872,1.251436959,-0.360382249,0.42759498,0.329355654,-0.126668492,0.06954746,0.075466708,9.99,0
28812,1.269539949,-1.224603323,-0.531216148,-2.447823584,0.856811606,3.569268729,-1.57913432,0.749983741,-1.521505266,1.828038125,-0.268342067,-1.225676313,0.672883752,-0.794037635,1.161180991,0.049778929,-0.178277496,0.898858556,0.385086,-0.096376133,-0.13471484,0.063498705,0.348858965,0.95851362,-1.063405245,-0.363896477,-0.12694362,-0.339440914,16.61,0
28812,-0.330328588,-0.075676088,2.659665322,-0.679938841,-1.182842941,-0.300208987,-0.794417486,0.084905169,-1.084329591,0.336073672,-0.258662344,-0.51147384,1.329149312,-0.829749468,1.567142592,1.16193998,0.290680679,-0.445183521,1.253270041,0.401055182,0.548041255,1.550652047,-0.231039643,0.474899096,-0.185687294,0.075613401,0.168541859,0.132805466,9.99,0
28813,0.339750992,-0.232848147,1.687264314,-0.947391013,-1.148165124,0.075618236,-0.92731574,0.214901815,-0.871695015,0.696419916,0.977643843,0.008911509,0.945004413,-0.601930639,0.549401621,1.635387426,-0.285957986,0.151049112,1.180636828,0.221364797,0.651759984,1.888283137,0.038418694,0.072672917,-1.272562571,-0.178074821,0.260705482,0.178059548,9.99,0
28813,-3.185886226,-2.452587359,1.687148373,1.671740534,1.501162666,-1.416119785,0.310898001,-0.720849352,0.592652349,0.780046692,-0.327074991,-0.575241589,-0.194333959,-0.551567169,1.78404685,0.132100186,-0.713414102,0.415750529,0.684330209,-1.779427918,-0.493968231,1.229499591,2.210670982,0.41596738,0.197699688,-0.215251602,0.465246009,-0.875139924,9.99,0
28814,0.092391671,-2.678466184,0.088513949,-0.695861899,-1.838246414,0.102270663,-0.11496187,0.079828748,2.242845102,-1.408249449,0.347236157,1.106284814,-1.058712091,-0.142612952,-0.792315891,-0.761921578,0.201069398,0.654677551,1.405766881,1.04095619,0.406532861,0.265148929,-0.749872357,0.110651231,0.474527351,0.164555021,-0.066311396,0.103071526,591.46,0
28814,1.297840621,-0.746150451,1.484564198,-0.695396871,-1.744722366,-0.306200778,-1.366931975,0.124191483,-0.573254994,0.727716652,1.683338973,0.579103511,1.115377156,-0.583217874,0.506934209,1.800100758,-0.273732227,-0.311874299,0.308681246,0.154752231,0.509304845,1.440798332,-0.077903743,0.601983919,0.285848473,-0.075085053,0.060093589,0.026607446,9.99,0
28814,1.334299765,-0.895232273,1.220912436,-0.803491451,-1.648902524,-0.04303272,-1.504571543,0.264247283,-0.254862928,0.783122522,0.885816478,-0.587194777,-0.650228413,-0.245338597,0.750246025,2.043970515,-0.362715357,0.091516506,0.523666543,0.053006389,0.452609997,1.189584686,-0.121975569,0.013147694,0.294604085,-0.035546696,0.04723249,0.017166687,9.99,0
28814,-0.546818179,0.554151334,2.651846395,0.622648687,-0.619569194,0.228815101,-0.071694367,0.267763245,0.121248998,-0.616618182,-0.292741761,0.34735903,0.118087062,-0.439974928,0.586864752,-0.611918491,0.49270741,-0.546203839,0.33558374,0.049144749,0.049075629,0.349420375,-0.077280227,0.458124256,-0.325228751,0.404472989,0.130311657,0.116995961,11.5,0
28815,1.335051984,-0.826311818,1.337278173,-0.608820945,-1.82318904,-0.533484103,-1.343501089,0.062516496,-0.105965855,0.592188871,-0.417736718,-0.862304415,-0.050053066,-0.533730449,1.365715595,1.725459549,-0.023740697,-0.579907918,0.101816541,0.088695535,0.435325748,1.178917511,-0.083381828,0.429888216,0.296296739,-0.04235064,0.053242116,0.033820837,19.99,0
28815,1.116049828,-0.247949536,0.419434998,1.168138797,-0.439058711,0.406979348,-0.478516482,0.417052991,0.861591109,0.048388314,0.191662179,-0.664603867,-3.588760618,0.753127786,-0.464817088,-0.287420494,0.122734541,0.189909665,0.091939841,-0.373239481,-0.036610327,-0.030989549,-0.112818548,-0.366678129,0.567354567,-0.244426927,0.02777521,-0.001043006,14.9,0
28815,1.413775053,-0.763838046,1.015350483,-0.818940442,-1.34435063,-0.04752102,-1.32416213,0.07563981,-0.157438281,0.576804935,-1.043372665,-0.751072337,0.823547968,-0.731086577,1.344989716,1.934028046,-0.370128017,-0.39842883,0.415965014,0.141638645,0.382612862,1.09049652,-0.187656945,-0.404447904,0.43620901,0.008916986,0.05888973,0.025009041,9.99,0
28816,1.322374776,-0.712291117,1.591150032,-0.502147906,-1.99614342,-0.822546261,-1.292633186,-0.01526836,-0.266134042,0.572945451,0.198526581,-0.247599049,0.681561997,-0.669245669,1.234545476,1.530002293,0.121870177,-0.857346022,-0.100113075,0.098997613,0.472207813,1.351128437,-0.016582374,0.984251998,0.257928028,-0.076751088,0.061706552,0.038810891,7.49,0
28816,1.170049778,0.152252471,0.818552957,1.143839827,-0.659366002,-0.643503515,-0.186404979,-0.101860553,0.271018341,-0.038805128,-0.379022235,0.363119463,0.448139298,0.066107695,1.208247677,0.380677779,-0.611377107,0.16963704,-0.57727231,-0.065525896,0.14727902,0.452484638,-0.104184117,0.405969635,0.538070915,-0.299543666,0.042257279,0.035459005,24.99,0
28816,1.311820554,-0.829798065,1.372455978,-0.735663896,-1.734992959,-0.205506408,-1.445420204,0.200366686,-0.396383828,0.759482217,1.314369731,-0.062236854,0.076044649,-0.381777888,0.640947615,1.911455511,-0.287952163,-0.111654162,0.394187497,0.093091351,0.483215321,1.313498404,-0.089912201,0.379007986,0.277417678,-0.059277474,0.052695849,0.022328091,9.99,0
28816,1.213545394,0.105787177,0.508835215,0.827769412,-0.218037578,0.131084739,-0.346233049,0.117121662,0.115324052,0.147246727,0.533686635,0.620358346,0.202427537,0.270374297,0.598254636,0.82829442,-1.143453356,0.966262478,0.028412624,-0.078284611,0.132527369,0.397953863,-0.201977952,-0.492745389,0.612517825,-0.262826653,0.03831621,0.013561259,9.99,0
28816,1.235806302,0.027142406,0.108166711,0.492699991,-0.166191182,-0.320958416,-0.072398695,0.042931474,0.331257749,-0.0496778,-0.800223655,-0.753687797,-1.582736712,0.652951068,1.426707911,0.146611852,-0.168128512,-0.585630249,-0.268384649,-0.213531218,-0.223220503,-0.708688757,0.061071617,-0.470196014,0.245423574,0.239126758,-0.033463171,0.004644623,13.23,0
28816,1.25390039,-0.087371286,-0.763608723,-0.04269786,1.853156871,3.5998954,-0.806542276,0.917372535,0.184340609,0.037089525,-0.19755766,0.036280315,0.108085021,0.26184299,1.425383831,0.717110384,-1.093122567,0.645400654,-0.20003308,0.009035088,0.081951939,0.132919902,-0.12273929,1.008158128,0.692424684,-0.281635744,0.045574225,0.025421429,9.99,0
28817,1.29054363,-0.993420452,1.177227321,-0.847816186,-1.520491198,0.416303016,-1.629933746,0.443388787,-0.155159648,0.759018281,0.993363267,-0.866514978,-1.356849426,-0.080413297,1.078011471,1.783019618,-0.044059465,-0.27386914,0.168580599,-0.022297822,0.472507588,1.247465202,-0.083037081,-0.2988199,0.198343077,-0.004441373,0.059141118,0.012453976,9.99,0
28817,1.162133832,-1.207538299,0.870585721,-0.639113624,-1.585034936,0.023633185,-1.170521749,0.09018185,-0.092665815,0.58214285,-1.422815225,-0.68650484,0.240699968,-0.340719906,1.61655993,-0.342007605,-0.626814442,1.974899097,-0.889863509,-0.208314808,-0.154158497,-0.211802446,-0.124759719,-0.410729424,0.013301281,1.155824655,-0.027967169,0.038428684,125.9,0
28818,1.454018608,-0.728860729,0.791494201,-0.959672301,-1.004007408,0.298167995,-1.290254324,0.074068681,-0.224008895,0.557154,-1.427891137,-0.568993408,1.614561402,-0.902818283,1.310920346,2.065833776,-0.614280721,-0.299481246,0.623157108,0.20475924,0.353543649,1.042721137,-0.264716124,-0.934093231,0.534923267,0.040784722,0.062586794,0.020931885,9.99,0
28818,1.32524098,-0.857247221,1.327374124,-0.602750943,-1.846566348,-0.536602333,-1.350889104,0.072961111,-0.075258793,0.595930721,-0.45291328,-0.972024227,-0.25585175,-0.491464572,1.389022042,1.735814435,-0.01178128,-0.553525088,0.101615077,0.085635094,0.435978967,1.159351122,-0.085307933,0.424485782,0.28746739,-0.042191268,0.050946198,0.034247522,24.99,0
28818,-2.181280895,3.422397978,-6.628456567,4.096195024,-2.558534264,-2.902141383,-4.62734837,1.783160344,-2.689058338,-6.959550576,4.146474496,-8.203204831,-1.415737653,-10.00665034,1.065094086,-5.502404101,-8.902106266,-2.752052982,1.024737032,0.792160061,0.890441194,-0.286283772,0.049511124,-0.063265218,-0.15870073,-0.297130707,1.348460194,0.330176979,89.99,0
28818,1.359642267,-0.781512813,1.350418279,-0.620954297,-1.801944509,-0.533151195,-1.355483851,0.062161387,-0.114653936,0.595974415,-0.411005529,-0.827626641,0.018303724,-0.550747173,1.356910895,1.722163179,-0.030105918,-0.589199984,0.107429627,0.06787973,0.428187285,1.190194517,-0.073885623,0.425597086,0.303982159,-0.040906775,0.056051765,0.031737619,7.49,0
28818,1.268173038,-0.902702898,1.34059031,-0.779948901,-1.583799154,0.248364344,-1.54526479,0.356510582,-0.34832361,0.725508583,1.478508452,-0.157257602,-0.28506106,-0.285303982,0.929383612,1.634248388,0.01062511,-0.519698415,0.037596818,0.038906759,0.507081803,1.401185108,-0.05687229,0.045508548,0.192605901,-0.027851208,0.067044984,0.018062024,9.99,0
28818,1.233891644,0.22172003,0.641885638,1.013346953,-0.366612163,-0.363282183,-0.183371345,-0.095312157,0.234497251,-0.044982235,-0.738258727,0.454582863,1.008870356,-0.061600599,1.189185384,0.499512551,-0.817811793,0.26809439,-0.390185488,-0.050080284,0.111386093,0.40980749,-0.158280149,-0.089108776,0.625154712,-0.268348247,0.047659466,0.028744181,9.99,0
28819,-0.87626652,0.989877845,1.109143647,0.431673771,0.082297388,-0.127249997,0.93210854,-0.055072314,-0.917607464,0.278672398,1.80280638,0.810688769,0.226109082,0.447071632,0.670057936,-0.655909271,0.144597089,-0.2642246,0.86894847,0.093171617,0.084749568,0.450437692,-0.039625208,0.277986301,-0.14051968,0.465933704,0.130689605,0.137820692,66.98,0
28819,1.073616802,0.395203841,0.905497277,2.730141197,-0.254559741,0.032795366,-0.003020821,0.071429034,-0.377113878,0.488118363,-0.380432935,0.367459876,-0.165067412,-0.015073661,-0.477794209,-0.20731679,0.191388588,-1.223697964,-1.070062893,-0.189563981,-0.166782022,-0.349385087,0.081059692,0.397431326,0.372520956,-0.08362233,0.016659474,0.024503515,17.11,0
28820,1.232787055,-0.054754639,0.353588969,0.063980079,-0.488923816,-0.63159328,-0.147384789,-0.049280484,0.298729006,-0.163800662,-0.139205523,-0.039603272,-0.515626461,0.357703701,1.373846335,0.020037861,-0.000825716,-0.850857375,-0.354899514,-0.128428994,-0.068222954,-0.18400583,0.065855107,0.130521988,0.161297575,0.978401108,-0.068860355,0.001158323,10,0
28821,-2.51209266,-6.433933019,-0.957382404,1.710476329,-2.627959861,1.567080141,1.522853252,0.034685797,0.730980059,-1.157955538,1.272985951,1.204246432,-0.36338453,0.226695129,-0.247755526,-0.205936213,0.523007626,-0.600571832,-0.627954047,3.610524019,0.993625104,-1.093883595,-1.501350301,-0.136452576,-0.738092263,0.756438062,-0.356407695,0.320268248,1864.92,0
28821,-0.709995766,-0.09128879,-0.135444317,0.228031131,3.250347544,3.343615733,-0.327967111,0.976148481,-0.410806308,-0.192107417,-0.690938054,-0.048933626,-0.21384953,0.188400107,-0.027891303,-0.490901597,-0.257432315,0.216167478,1.171147817,0.307116189,0.011419947,-0.14360557,-0.023724903,1.009667236,-0.015498975,-0.332939852,0.155706056,0.171045815,17.61,0
28822,1.224133106,-0.941576916,1.315780206,-0.831759157,-1.381796524,0.730408336,-1.615504951,0.490188071,-0.373968327,0.676603852,1.73399018,0.005046862,-0.167494427,-0.283972183,1.169398579,1.329475853,0.287406463,-0.993580756,-0.329417583,0.015921653,0.537139507,1.529000095,-0.026859228,-0.242821102,0.122696912,0.000554828,0.084562045,0.015129073,9.99,0
28823,1.148880212,-0.018372527,0.67322788,0.967975251,-0.583791394,-0.175594152,-0.399576108,0.151757895,0.266719783,0.175813626,0.765021766,0.127103414,-1.116495733,0.549197166,0.699537256,0.744168838,-0.892878879,0.959727685,-0.154189809,-0.142875605,0.15988902,0.379842001,-0.139320032,-0.031130355,0.499305734,-0.290915546,0.028055241,0.018529196,24.99,0
28823,1.297335404,-0.79606303,1.470239192,-0.688701989,-1.806209284,-0.322592658,-1.41367504,0.163332766,-0.468935019,0.747952219,1.565844982,0.212684326,0.426410096,-0.446104886,0.582525707,1.832418803,-0.234361624,-0.22734632,0.313332868,0.110609756,0.501383395,1.384373504,-0.069634104,0.583120598,0.262536899,-0.072776276,0.055589644,0.025127767,9.99,0
28823,0.80934055,1.415551618,-1.564549792,1.606747113,0.958492918,-1.679935642,0.970926803,-0.294743044,-0.277506631,-0.773240878,2.469338079,-0.670774012,-1.63249596,-3.264997672,0.542149387,0.952972408,2.619383172,2.077932523,-0.188325597,0.109991539,-0.142638937,-0.098752481,0.090550777,0.152798452,-0.58472409,-0.455491229,0.0787187,-0.218056749,7.63,0
28823,-0.766858144,-0.242117205,1.646604506,-1.969440726,0.216158129,-0.172098029,0.456674106,-0.047903942,-1.530565589,0.210443773,1.072293432,-0.896580438,-1.00477816,-0.014688445,-0.203094452,1.10723016,-0.065705216,-1.021307468,0.084768523,0.248104749,0.304981593,0.68916566,-0.302760894,-0.310636284,0.557808078,-0.194765651,-0.173500732,-0.182745197,59.9,0
28823,1.41654174,-1.066765157,0.610045805,-1.231527593,-1.69451432,-0.870885128,-1.008321188,-0.108759193,-1.782280454,1.411002392,0.101319517,-0.986056122,-0.305999044,-0.106757139,0.857934044,-0.814820942,1.020350085,-0.576729835,-0.802285294,-0.398607981,-0.152924038,-0.074195569,0.128729111,0.577654026,0.216190972,-0.20893699,0.04041062,0.023559943,25,0
28824,1.414547848,-0.714137159,1.026192636,-0.82798392,-1.277499344,-0.02270265,-1.278527011,0.038369309,-0.261880924,0.556438698,-0.927220702,-0.385922725,1.512843474,-0.868489853,1.270328539,1.902550661,-0.410330748,-0.481898589,0.411945789,0.186369779,0.390351994,1.145643047,-0.195391868,-0.372870859,0.460006146,0.006041337,0.063298117,0.026607961,9.99,0
28824,-1.416792991,2.02446715,2.575344946,4.118748148,0.318496732,2.474732802,-0.468989305,-2.065251563,-1.161692711,2.359157076,1.312706314,0.051336275,-0.873058762,-0.185276692,0.169792033,-0.798809718,0.809724806,-0.641873451,0.873317831,0.013657897,1.907762069,-1.236662283,0.248074328,-0.395653203,-0.250528269,0.136553026,0.281370004,-0.218355901,5.06,0
28824,1.130968382,0.109253924,0.482851271,0.40554867,-0.043719538,0.274956961,-0.193233161,0.21598007,-0.233527496,0.012462898,1.947753021,1.270331435,0.260866182,0.479001026,0.829850299,-0.095224043,-0.114622876,-0.962080403,-0.554106616,-0.142784531,-0.149075561,-0.394042816,0.184049152,-0.290241732,0.042283661,0.136203228,0.000874165,0.002126863,1.29,0
28825,1.390231836,-0.713007119,1.169885552,-0.744596158,-1.458814376,-0.228601123,-1.27781068,0.02111218,-0.267988256,0.559387316,-0.640747906,-0.332381334,1.340018564,-0.825317824,1.256899443,1.807756255,-0.279329444,-0.580137885,0.283810335,0.167520119,0.411611742,1.200348389,-0.15250275,-0.047833704,0.410283116,-0.014117425,0.063101721,0.029697502,9.99,0
28826,-0.108275717,0.522700804,0.117053479,-0.624713072,2.646918313,3.496504281,0.14037858,0.655550988,-0.600019681,0.06388445,-0.084229596,-0.426823343,0.017111787,0.193651638,1.560774487,0.00633133,-0.637394897,0.376854399,1.299850851,0.289056379,-0.067450694,-0.158084157,-0.164614407,1.032710453,-0.302426794,0.344888087,-0.048404075,-0.086535315,0.9,0
28826,-0.494007909,0.862838702,2.499754333,1.408349114,-0.366318043,0.082037268,0.296220605,-0.043711307,-0.218667287,0.189970456,-0.029767998,-0.883158631,-1.295592832,0.211681259,2.449500053,-0.776665173,0.43900802,0.157866675,0.819696482,0.105685988,0.193320596,0.727535543,-0.294555245,0.397686529,0.030317672,-0.039427394,-0.157874399,-0.131624368,9.99,0
28827,1.2977901,-0.751141709,1.483131697,-0.694727383,-1.750871057,-0.307839966,-1.371606282,0.128105612,-0.562822996,0.729740208,1.671589573,0.542461593,1.04648045,-0.569506575,0.514493359,1.803332562,-0.269795167,-0.303421501,0.309146408,0.150337983,0.5085127,1.435155849,-0.07707678,0.600097587,0.283517315,-0.074854175,0.059643195,0.026459478,9.99,0
28827,1.200037212,-1.515063086,-0.162294532,-1.379300606,0.551731214,4.240226503,-1.91099946,1.13926132,0.328888583,0.349984445,-0.734705235,-0.352898789,0.101022482,-1.041517622,-0.614919679,1.119480691,0.200985671,-0.803059625,1.166892265,0.358438853,0.175245622,0.415324359,-0.193276993,1.069551104,0.565250407,-0.066693594,0.062155935,0.037336681,98.06,0
28828,-0.962712228,0.226832433,2.467119221,-1.954218625,-0.996418057,-0.245454708,-0.533175388,0.238604332,-0.459460571,0.31669688,-1.017260837,-1.261258614,0.044006378,-0.850133636,0.827395385,1.982824949,-0.440383643,-0.369866642,-0.26094509,0.36762916,0.367084669,1.104234654,-0.42447733,-0.096789643,0.500704872,-0.071778893,0.419158913,0.202867971,9.99,0
28828,1.354977123,-0.734493464,1.365681273,-0.62497788,-1.739542273,-0.517412516,-1.30067922,0.018142496,-0.229971964,0.57256383,-0.276887201,-0.42301328,0.77492454,-0.700529995,1.273747803,1.68535895,-0.071281892,-0.683390366,0.099428497,0.121301902,0.438772179,1.251905185,-0.0844914,0.452011077,0.327942383,-0.04405465,0.060536321,0.033855275,9.99,0
28828,1.297739578,-0.756132967,1.481699197,-0.694057895,-1.757019749,-0.309479154,-1.376280588,0.13201974,-0.552390999,0.731763765,1.659840174,0.505819674,0.977583744,-0.555795277,0.522052509,1.806564367,-0.265858107,-0.294968703,0.30961157,0.145923736,0.507720555,1.429513366,-0.076249816,0.598211255,0.281186158,-0.074623298,0.0591928,0.02631151,9.99,0
28828,-0.463958116,-0.884592588,-0.143944765,-1.636777808,2.982896223,3.032653766,-0.375529714,0.342138499,-1.157817535,1.088380021,-0.167541729,-1.134250921,-0.017128846,-0.51993304,0.352025192,0.176760876,0.274271569,-0.972070528,2.331922154,0.578834533,0.156100482,0.565271522,-0.241343336,1.064917126,0.059340691,-0.05646737,-0.383164776,-0.164545362,10,0
28829,1.083193677,-0.54980438,1.03338976,0.32320923,-1.314924942,-0.502286749,-0.630450073,0.039312679,1.000404428,-0.275988582,-0.683665981,-0.039647767,-0.51425768,-0.200933281,0.777214637,0.405393044,-0.213886026,-0.019947526,-0.076750766,0.04476929,0.107678605,0.270953423,-0.083497295,0.475791434,0.163965563,1.102716267,-0.053621576,0.026540765,79.95,0
28829,1.326251415,-0.757422063,1.356024135,-0.616140707,-1.723592512,-0.503818572,-1.257402974,-0.005321454,-0.283898743,0.555459587,-0.217925298,-0.239185856,1.122082369,-0.765690549,1.237839046,1.671178345,-0.090522487,-0.722581047,0.092311832,0.173920044,0.451821867,1.272200778,-0.101847213,0.462212424,0.334090537,-0.046808823,0.059954089,0.037206881,24.99,0
28829,-0.655505791,1.134036472,1.439318749,-0.073127305,-0.17669057,-0.943412527,0.6272694,-0.008203211,-0.073199931,0.023392251,-0.525133878,-0.493052873,-0.818232538,0.241026915,0.958626919,0.219850225,-0.355132584,-0.263401632,-0.007807685,0.164422909,-0.270252446,-0.688344897,-0.006495783,0.334531395,-0.1718207,0.079295832,0.371030464,0.177360987,4.99,0
28829,1.453311303,-0.79873834,0.771439194,-0.950299466,-1.090089094,0.275219362,-1.355694614,0.128866477,-0.07796093,0.585483794,-1.592382724,-1.081980267,0.650007518,-0.710860099,1.416748444,2.11107904,-0.559161876,-0.181142075,0.62966938,0.142959775,0.342453619,0.963726378,-0.253138628,-0.960501881,0.502287063,0.044017011,0.05628127,0.018860334,9.99,0
28830,-0.634420582,-0.203263426,0.72900302,-2.233147885,0.981714574,0.483324714,0.143173863,0.197713061,-1.636147764,0.069733163,-0.112748557,-0.645988747,0.356743674,-0.09498228,-0.313875356,1.543949096,-0.55964243,-0.674807224,0.560917013,0.242298344,0.307067273,0.610820897,-0.376275074,-1.676939743,0.423954417,-0.151243868,0.049411963,0.072384482,39.45,0
28831,-1.531156262,0.745970513,2.281376324,-2.890710146,-0.584778188,-0.168059359,0.23996252,0.187219855,1.936450904,-0.64949279,1.561294336,1.417814594,-0.167336773,-0.758034627,-0.282497724,-0.638424465,-0.292452078,-0.150596212,-0.178547081,0.460331692,-0.121516812,0.325713884,-0.307850775,0.254476392,0.504601692,-0.168191332,0.465604299,0.070929328,0.99,0
28832,-0.922550892,-0.953900277,2.659229458,-1.457675578,-0.637990149,-1.266081989,-1.118184427,0.186292211,-0.583958581,-0.040268297,-0.335246251,-0.859392939,-0.029273389,-0.69419546,0.644823192,1.840520518,-0.204862446,-0.62901274,-0.728117586,0.239379411,0.579789096,1.289293928,-0.05624091,0.726619914,0.082093683,-0.21918583,0.014461813,0.040695464,9.99,0
28832,1.132280138,0.15793962,0.94850582,1.162232775,-0.627874143,-0.377405261,-0.278615138,0.019824171,0.252471101,-0.075137043,0.132551067,0.53721495,0.328026963,0.11901575,1.437482,-0.009240794,-0.210089797,-0.386539825,-1.055927442,-0.141660821,0.187299167,0.633782802,-0.020605814,0.411642752,0.424776699,-0.288065378,0.061846773,0.032587561,9.99,0
28832,1.209541695,-0.194109962,0.308878832,-0.215307019,-0.538297836,-0.400941603,-0.325292263,0.153389175,0.265119827,-0.01250881,1.386957051,0.009999881,-1.831793665,0.824951999,0.888872577,0.246844242,-0.172530805,-0.225762443,0.015311583,-0.204664435,-0.051228007,-0.223335491,0.08383926,0.040679922,0.075819125,0.978536959,-0.083363316,-0.013636896,3.76,0
28832,-1.101104303,-0.945376564,2.733170826,-1.579081215,-0.56809858,-0.786011627,-1.099471149,0.334310318,-0.922822983,0.106619322,1.218813421,-0.314926514,-0.204892374,-0.446006487,0.02222987,1.994289144,-0.43831597,-0.037252373,-0.216133732,0.300301497,0.653570882,1.456415907,-0.07377235,0.551542046,-0.080495827,-0.223897476,0.084508363,0.125096713,24.99,0
28832,1.354775036,-0.754458496,1.359951271,-0.622299927,-1.76413704,-0.523969268,-1.319376446,0.033799009,-0.188243973,0.580658056,-0.323884797,-0.569580954,0.499337716,-0.6456848,1.303984402,1.698286168,-0.055533651,-0.649579174,0.101289145,0.103644912,0.435603599,1.229335254,-0.081183544,0.444465748,0.318617753,-0.043131139,0.058734742,0.033263403,9.99,0
28833,-0.509292111,1.871228499,0.789715823,0.677913176,2.435245775,-1.252302407,3.005140492,-2.2724122,0.395945027,0.38946181,2.273451371,-0.74574971,0.461056252,-5.512566326,1.21981343,-0.346826647,2.266286341,0.503142656,-1.168599602,0.523322573,-0.310341401,0.263717734,-0.558013255,0.301978861,-0.224335172,-0.692898534,-2.095776378,-1.56940563,1,0
28833,-0.35059743,-0.387387608,2.518587135,-1.396595914,-0.729816306,-0.092687199,-0.222227537,-0.357812368,-0.381496029,0.662591123,-0.779269006,-1.29000185,0.376436043,-1.193921658,1.194711936,1.559005115,-0.43304378,-0.35154282,0.495267638,0.260701073,0.403244827,1.447424506,-0.364475372,-0.066165226,-0.343859544,-0.147964809,-0.236658187,-0.332048434,49.99,0
28833,-0.141944508,0.447801681,0.807943579,-1.272575196,-0.280095982,-1.265104211,0.598766926,-0.346971574,-1.579470238,0.377419991,-0.449239618,-1.148745705,-0.362980786,0.044043113,0.264549615,0.64824352,0.434819023,-1.393097483,0.785191706,0.056655894,0.26788425,0.618507107,-0.291875384,0.416415998,0.333431303,-0.135629863,-0.13496506,0.000322177,15,0
28833,1.273805996,-0.849565051,1.460407116,-0.52036122,-1.962344477,-0.702190827,-1.280143525,0.011459277,-0.197288233,0.569468792,-0.051141009,-0.519912023,0.336662419,-0.597270513,1.296125545,1.612484914,0.070075296,-0.736053248,-0.030271025,0.147075507,0.47391481,1.264378527,-0.066040671,0.769093317,0.260390042,-0.066151614,0.052767539,0.041550801,39.99,0
